task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
107	d5/6b8b40	78635	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (WTG0R4D3)	COMPLETED	0	2023-04-22 23:57:26.205	38m 15s	12m 11s	714.9%	5.6 GB	6.9 GB	120.5 GB	116.3 GB
97	c4/3dc285	78640	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (32701R4D4)	COMPLETED	0	2023-04-22 23:58:02.028	39m 29s	3m 11s	195.1%	1.5 GB	4.8 GB	3.7 GB	4.7 MB
111	ee/6a5ee0	78641	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (WT701R1D4)	COMPLETED	0	2023-04-22 23:58:11.581	41m 25s	3m 51s	198.7%	1.4 GB	4.4 GB	4.6 GB	4.7 MB
113	6b/4e1e30	78642	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (32G0R4D3)	COMPLETED	0	2023-04-22 23:58:11.725	51m 15s	11m 51s	713.8%	5.6 GB	6.9 GB	117.4 GB	113.4 GB
116	94/02dd33	78639	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (32G0R3D3)	COMPLETED	0	2023-04-22 23:57:56.215	51m 55s	15m 33s	712.3%	5.7 GB	7.1 GB	150.7 GB	145.6 GB
142	03/5caf4b	78645	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (WT701R4D4)	COMPLETED	0	2023-04-23 00:01:41.264	50m 50s	3m 3s	191.1%	1.5 GB	4.7 GB	3.5 GB	4.9 MB
124	b2/e2d06c	78646	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (WT7005R3D3)	COMPLETED	0	2023-04-23 00:01:46.207	52m 45s	4m 38s	196.4%	1.5 GB	4.7 GB	5.6 GB	4.6 MB
125	92/c5cca0	78643	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (WT7005R3D3)	COMPLETED	0	2023-04-22 23:58:21.575	58m 35s	17m 18s	713.1%	5.8 GB	7.1 GB	168.5 GB	162.8 GB
115	4a/364c71	78649	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (32G0R4D4)	COMPLETED	0	2023-04-23 00:02:51.281	57m 5s	3m	197.4%	1.5 GB	4.7 GB	3.5 GB	4.6 MB
98	77/e9a0c8	78647	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (3270R3D4)	COMPLETED	0	2023-04-23 00:01:51.313	59m 10s	8m 29s	718.8%	5.4 GB	6.7 GB	102.3 GB	98.6 GB
121	83/ace053	78651	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (WT70R4D4)	COMPLETED	0	2023-04-23 00:06:41.413	56m	2m 40s	196.0%	1.5 GB	4.7 GB	3 GB	4.7 MB
106	f2/da971d	78652	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (WT7005R4D4)	COMPLETED	0	2023-04-23 00:06:56.509	56m 55s	2m 48s	194.6%	1.5 GB	4.6 GB	3.2 GB	4.7 MB
93	4e/e610f3	78648	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (32G0R3D4)	COMPLETED	0	2023-04-23 00:02:16.245	1h 6m 5s	13m 47s	714.9%	5.6 GB	6.9 GB	134.6 GB	130 GB
145	d7/11e2d6	78653	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (WT70R1D3)	COMPLETED	0	2023-04-23 00:09:06.427	1h 7m	13m 25s	703.8%	5.6 GB	6.9 GB	130.8 GB	126.4 GB
133	ed/1b3806	78728	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (WT7005R1D4)	COMPLETED	0	2023-04-23 00:18:11.407	1h	9m 49s	779.6%	5.8 GB	7.1 GB	136.1 GB	131.6 GB
45	3e/daac50	78731	NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (WT7005R4D3)	COMPLETED	0	2023-04-23 00:21:46.250	56m 35s	7s	375.9%	719.7 MB	941.4 MB	363.8 MB	86.1 KB
122	06/5500fe	78729	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (3270R1D3)	COMPLETED	0	2023-04-23 00:18:41.403	1h 1m	3m 29s	195.9%	1.5 GB	4.7 GB	4.1 GB	4.7 MB
123	39/aece8b	78732	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (3270R1D3)	COMPLETED	0	2023-04-23 00:21:56.422	1h 7m 55s	11m 29s	730.6%	5.6 GB	6.9 GB	123.6 GB	119.4 GB
137	27/0e22eb	78734	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (WT7005R1D3)	COMPLETED	0	2023-04-23 00:24:21.410	1h 17m 30s	11m 57s	711.9%	5.6 GB	6.9 GB	118.6 GB	114.6 GB
109	4f/df8885	78727	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (WT701R3D4)	COMPLETED	0	2023-04-23 00:18:02.078	1h 26m 59s	41m 7s	1172.0%	5.4 GB	9.5 GB	33.2 GB	6.6 GB
143	66/bd05a2	78735	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (WTG0R3D3)	COMPLETED	0	2023-04-23 00:27:51.409	1h 18m 35s	4m 33s	198.9%	1.6 GB	4.7 GB	5.3 GB	4.5 MB
153	f4/8ab52f	78739	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (3270R4D3)	COMPLETED	0	2023-04-23 00:34:16.466	1h 42m 15s	30m 7s	1166.3%	5.4 GB	9.5 GB	16.3 GB	3 GB
69	0a/0773dc	78740	NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (WTG0R3D4)	COMPLETED	0	2023-04-23 00:34:17.070	1h 42m 24s	6s	436.7%	743 MB	960.9 MB	407.1 MB	89.7 KB
148	4d/8ffa5f	78733	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (WT70R3D4)	COMPLETED	0	2023-04-23 00:23:31.415	1h 55m 30s	59m 19s	1179.9%	5.5 GB	9.5 GB	42.9 GB	8.2 GB
128	f8/ef7b1a	78743	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (WTG0R1D4)	COMPLETED	0	2023-04-23 00:35:41.405	1h 44m 30s	3m 31s	196.2%	1.5 GB	4.7 GB	4.2 GB	4.5 MB
135	71/b6790f	78749	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (3270R4D4)	COMPLETED	0	2023-04-23 00:37:31.428	1h 43m 45s	2m 15s	193.9%	1.5 GB	4.8 GB	2.6 GB	4.9 MB
131	34/ac57ad	78750	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (WTG0R4D4)	COMPLETED	0	2023-04-23 00:39:36.430	1h 44m 35s	3m 45s	198.0%	1.5 GB	4.7 GB	4.5 GB	4.6 MB
134	9a/7997fb	78754	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (3270R4D4)	COMPLETED	0	2023-04-23 00:49:51.405	1h 40m	5m 38s	776.9%	5.7 GB	7 GB	76.2 GB	73.6 GB
132	27/e2b8c4	78755	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (WT7005R1D4)	COMPLETED	0	2023-04-23 00:52:31.406	1h 41m 10s	3m 48s	193.1%	1.5 GB	4.8 GB	4.4 GB	4.8 MB
147	44/db064b	78736	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (WT7005R3D4)	COMPLETED	0	2023-04-23 00:31:06.416	2h 29m 35s	1h 15m 38s	1182.3%	5.5 GB	9.5 GB	50.1 GB	10 GB
88	55/574755	78757	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (WT70R3D3)	COMPLETED	0	2023-04-23 00:56:56.318	2h 7m 30s	3m 45s	198.6%	1.5 GB	4.7 GB	4.3 GB	4.6 MB
140	0b/e63f9f	78753	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (WT70R3D3)	COMPLETED	0	2023-04-23 00:49:26.409	2h 15m 20s	43m 25s	1174.2%	5.5 GB	9.5 GB	37.6 GB	7.2 GB
91	2c/276f54	78758	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (32G0R1D3)	COMPLETED	0	2023-04-23 00:59:56.452	2h 8m 20s	3m 43s	196.8%	1.5 GB	4.8 GB	4.5 GB	4.6 MB
126	29/dfaa73	78760	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (32701R3D4)	COMPLETED	0	2023-04-23 01:02:41.408	2h 17m 20s	11m 44s	713.8%	5.7 GB	7 GB	115.5 GB	111.6 GB
103	cc/4f2714	78759	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (32701R1D4)	COMPLETED	0	2023-04-23 01:01:01.425	2h 21m 5s	17m 18s	720.4%	5.7 GB	7 GB	174.4 GB	168.4 GB
154	b7/733acc	78756	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (32G0R4D4)	COMPLETED	0	2023-04-23 00:54:31.465	3h 6m 35s	1h 27m 24s	1178.5%	5.4 GB	9.5 GB	28.5 GB	5.3 GB
156	98/db7f51	78762	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (32G0R4D3)	COMPLETED	0	2023-04-23 01:03:51.404	3h 59m 5s	1h 42m 57s	1180.1%	5.4 GB	9.5 GB	34.6 GB	6.5 GB
90	be/8e0ab7	78774	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (32G0R1D3)	COMPLETED	0	2023-04-23 01:18:11.303	3h 57m 55s	13m 9s	724.5%	5.7 GB	7 GB	135.5 GB	130.8 GB
159	50/638004	78771	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (3270R3D4)	COMPLETED	0	2023-04-23 01:16:06.442	4h 1m 10s	1h 16m 10s	1185.5%	5.4 GB	9.5 GB	22.7 GB	3.9 GB
92	c8/c22a0f	78778	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (32G0R3D4)	COMPLETED	0	2023-04-23 01:19:41.309	4h 1m 15s	3m 40s	197.4%	1.5 GB	4.8 GB	4.5 GB	4.5 MB
100	3a/387958	78779	NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (3270R1D4)	COMPLETED	0	2023-04-23 01:29:51.422	3h 51m 15s	6s	481.1%	766.3 MB	997.4 MB	396.4 MB	90.2 KB
129	47/36def8	78782	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (WTG0R1D4)	COMPLETED	0	2023-04-23 01:41:51.401	3h 51m 55s	12m 41s	715.4%	5.6 GB	6.9 GB	125.6 GB	121.3 GB
141	8c/ea260a	78783	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (WT701R4D4)	COMPLETED	0	2023-04-23 01:45:01.426	3h 56m 50s	8m 1s	764.8%	5.3 GB	6.7 GB	101.3 GB	97.7 GB
155	39/da4368	78769	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (WTG0R4D3)	COMPLETED	0	2023-04-23 01:08:21.405	4h 35m 5s	2h 21m 21s	1181.2%	5.5 GB	9.5 GB	35.9 GB	6.6 GB
163	19/ff935e	78787	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (WT7005R4D3)	COMPLETED	0	2023-04-23 02:16:31.402	3h 30m 25s	3m 28s	831.9%	5.5 GB	6.9 GB	63.5 GB	61.4 GB
150	6c/f44f92	78788	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (WT70R1D4)	COMPLETED	0	2023-04-23 02:16:41.426	3h 42m	11m 41s	732.5%	5.6 GB	6.9 GB	122.2 GB	118 GB
151	dc/e611a7	78785	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (32701R4D4)	COMPLETED	0	2023-04-23 01:46:26.425	4h 41m 5s	45m 42s	1172.2%	5.4 GB	9.5 GB	26.9 GB	5.1 GB
158	93/e27522	78775	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (WT7005R3D3)	COMPLETED	0	2023-04-23 01:18:21.405	5h 12m 35s	1h 14m 46s	1182.1%	5.5 GB	9.5 GB	50.3 GB	10.3 GB
146	c6/936a39	78792	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (WT70R1D3)	COMPLETED	0	2023-04-23 02:21:16.759	4h 13m 20s	3m 40s	197.9%	1.4 GB	4.6 GB	4.3 GB	4.5 MB
120	ef/30b6b3	78791	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (WT70R4D4)	COMPLETED	0	2023-04-23 02:20:12.735	4h 15m 4s	7m 45s	729.4%	5.7 GB	7 GB	89.9 GB	86.8 GB
161	c9/2bfc67	78790	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (WT70R1D3)	COMPLETED	0	2023-04-23 02:19:01.408	4h 49m 25s	1h 9m 44s	1183.6%	5.5 GB	9.5 GB	39.1 GB	7.5 GB
102	c5/5b8a47	78798	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (32G0R1D4)	COMPLETED	0	2023-04-23 02:33:41.408	4h 37m 55s	3m 7s	782.5%	5.1 GB	6.4 GB	55.6 GB	53.7 GB
167	bf/6b38fd	78799	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (WT701R3D4)	COMPLETED	0	2023-04-23 03:00:41.573	4h 12m 5s	1m 10s	548.4%	5.1 GB	6.1 GB	6 GB	3.8 GB
165	8e/c03683	78793	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (3270R1D3)	COMPLETED	0	2023-04-23 02:24:11.572	4h 50m 5s	39m 39s	1176.1%	5.4 GB	9.5 GB	33.1 GB	6.4 GB
101	24/f4ef8f	78801	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (32G0R1D4)	COMPLETED	0	2023-04-23 03:04:46.418	4h 11m 10s	1m 39s	189.8%	1.5 GB	4.7 GB	1.8 GB	5 MB
136	d6/c4eeaa	78800	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (WT7005R1D3)	COMPLETED	0	2023-04-23 03:04:26.570	4h 11m 40s	3m 17s	196.5%	1.5 GB	4.8 GB	3.9 GB	4.6 MB
178	9a/aabbd2	78802	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (WT70R3D3)	COMPLETED	0	2023-04-23 03:08:16.613	4h 9m 20s	1m 39s	465.1%	5.1 GB	6.1 GB	7.2 GB	4.7 GB
164	96/14d1f3	78803	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (WT7005R4D3)	COMPLETED	0	2023-04-23 03:20:02.641	3h 57m 59s	1m 51s	192.6%	1.6 GB	4.7 GB	2.1 GB	5 MB
162	08/673a5b	78797	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (WT7005R1D4)	COMPLETED	0	2023-04-23 02:29:51.581	5h 3m 25s	57m 56s	1185.9%	5.4 GB	9.5 GB	26.2 GB	4.8 GB
168	c2/f4187a	78806	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (WT701R3D4)	COMPLETED	0	2023-04-23 05:02:56.575	2h 31m 35s	1m 14s	523.3%	2.5 GB	3 GB	2.5 GB	1.6 MB
169	42/06c6f8	78807	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (3270R4D3)	COMPLETED	0	2023-04-23 05:16:06.575	2h 19m 30s	1m 2s	494.3%	2.5 GB	3 GB	1.1 GB	1.6 MB
185	e8/4345da	78808	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (32G0R4D3)	COMPLETED	0	2023-04-23 05:17:16.583	2h 20m	1m 42s	513.3%	2.6 GB	3 GB	2.6 GB	1.6 MB
182	42/98a6ad	78809	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (32G0R4D4)	COMPLETED	0	2023-04-23 05:20:56.578	2h 17m 25s	1m 1s	528.3%	5.1 GB	6.1 GB	5.2 GB	3.5 GB
173	6a/9109ff	78810	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (WT70R3D4)	COMPLETED	0	2023-04-23 05:21:06.616	2h 18m 30s	1m 17s	529.0%	2.5 GB	3 GB	2.9 GB	1.6 MB
177	d8/bb8de4	78811	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (WT7005R3D4)	COMPLETED	0	2023-04-23 05:33:46.772	2h 8m	2m 8s	465.0%	5.1 GB	6.1 GB	9.4 GB	6 GB
130	cc/bd7807	78815	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (WTG0R4D4)	COMPLETED	0	2023-04-23 05:41:51.773	2h 13m 25s	13m 27s	717.7%	5.6 GB	6.9 GB	134.3 GB	129.7 GB
166	8c/31b074	78804	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (WT7005R1D3)	COMPLETED	0	2023-04-23 03:22:06.571	4h 49m 25s	53m 49s	1178.4%	5.5 GB	9.5 GB	35.2 GB	6.8 GB
174	42/95d16d	78819	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (WT70R3D4)	COMPLETED	0	2023-04-23 05:46:56.769	2h 26m 30s	1m 57s	450.7%	5.1 GB	6.1 GB	8.5 GB	5.6 GB
193	1c/2e1b16	78820	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (WTG0R4D3)	COMPLETED	0	2023-04-23 05:58:41.772	2h 16m 25s	1m 38s	514.2%	2.5 GB	3 GB	2.6 GB	1.6 MB
175	73/9ae45a	78816	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (3270R4D4)	COMPLETED	0	2023-04-23 05:43:26.820	2h 34m 45s	22m 55s	1171.8%	5.4 GB	9.5 GB	15.1 GB	2.8 GB
144	e4/11163f	78824	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (WTG0R3D3)	COMPLETED	0	2023-04-23 06:27:31.769	2h 3m 50s	16m 12s	715.6%	5.7 GB	7.1 GB	159.7 GB	154.3 GB
188	d9/644630	78826	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (3270R3D4)	COMPLETED	0	2023-04-23 06:34:36.772	1h 57m 50s	1m 7s	512.1%	2.7 GB	3 GB	1.6 GB	1.6 MB
105	bc/4d52c6	78827	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (WT7005R4D4)	COMPLETED	0	2023-04-23 06:35:16.736	2h 6m 5s	8m 53s	724.0%	5.7 GB	7 GB	96.7 GB	93.4 GB
160	ff/ff6e82	78805	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (32G0R3D4)	COMPLETED	0	2023-04-23 04:01:06.571	4h 56m 20s	1h 39m 28s	1180.8%	5.4 GB	9.5 GB	40.2 GB	7.7 GB
201	bf/6bcd51	78829	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (WT70R4D4)	COMPLETED	0	2023-04-23 07:08:26.768	2h 13m 55s	40m 59s	1181.0%	5.4 GB	9.5 GB	22 GB	4.1 GB
187	80/89e5d9	78831	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (3270R3D4)	COMPLETED	0	2023-04-23 07:12:46.772	2h 10m 30s	52s	447.7%	5.1 GB	6.1 GB	3.7 GB	2.4 GB
138	36/4ecbf3	78832	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (3270R3D3)	COMPLETED	0	2023-04-23 07:14:16.769	2h 17m 10s	8m 12s	737.5%	4.8 GB	6.3 GB	94.3 GB	90.8 GB
203	51/71b17b	78833	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (WT70R1D3)	COMPLETED	0	2023-04-23 07:15:56.771	2h 16m 50s	1m 18s	522.1%	2.5 GB	3 GB	2.8 GB	1.6 MB
179	a5/8f4b5b	78834	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (WT70R3D3)	COMPLETED	0	2023-04-23 07:16:06.772	2h 18m 10s	1m 27s	518.9%	2.6 GB	3 GB	2.6 GB	1.6 MB
152	c5/086171	78825	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (WTG0R1D3)	COMPLETED	0	2023-04-23 06:30:56.814	3h 24m 35s	1h 37m 18s	1184.4%	5.5 GB	9.5 GB	43.3 GB	8.4 GB
108	55/f933d9	78836	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (WTG0R4D3)	COMPLETED	0	2023-04-23 07:18:02.335	2h 40m 55s	3m 25s	197.6%	1.5 GB	4.7 GB	4 GB	4.5 MB
110	2a/dff4bf	78837	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (WT701R1D4)	COMPLETED	0	2023-04-23 07:33:16.720	2h 38m 40s	13m	715.0%	5.2 GB	6.5 GB	134.6 GB	129.9 GB
191	e2/8d3d67	78830	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (WTG0R1D4)	COMPLETED	0	2023-04-23 07:11:36.796	3h 7m	1h 21m 9s	1184.5%	5.4 GB	9.5 GB	37 GB	7.1 GB
195	fe/cad5e1	78839	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (WT7005R4D3)	COMPLETED	0	2023-04-23 07:35:36.771	3h 8m 50s	25m 47s	1164.1%	5.4 GB	9.5 GB	8.1 GB	1.3 GB
199	3f/871edc	78840	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (WT7005R3D3)	COMPLETED	0	2023-04-23 07:37:16.770	3h 9m 15s	2m 3s	483.8%	5.1 GB	6.1 GB	9.5 GB	6 GB
189	d1/e3608e	78841	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (3270R1D4)	COMPLETED	0	2023-04-23 07:38:21.771	3h 11m 30s	3m 21s	194.1%	1.5 GB	4.8 GB	4.1 GB	4.7 MB
196	da/747522	78842	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (WT70R1D4)	COMPLETED	0	2023-04-23 07:39:36.770	3h 51m 40s	41m 22s	1173.3%	5.5 GB	9.5 GB	34.3 GB	6.6 GB
117	98/2f316a	78843	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (32G0R3D3)	COMPLETED	0	2023-04-23 07:41:46.728	3h 53m 40s	4m 10s	197.7%	1.5 GB	4.8 GB	5 GB	4.5 MB
209	92/46c3f4	78844	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (WT70R3D3)	COMPLETED	0	2023-04-23 07:55:16.777	3h 40m 35s	21s	130.3%	19.1 MB	220.9 MB	2.2 GB	653.9 KB
186	c7/012c49	78838	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (32G0R1D3)	COMPLETED	0	2023-04-23 07:34:31.777	4h 17m 55s	1h 40m 27s	1186.8%	5.5 GB	9.5 GB	38.4 GB	7.2 GB
218	9d/15cddd	78846	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (WT7005R1D3)	COMPLETED	0	2023-04-23 08:13:26.828	3h 40m 20s	1m 17s	558.6%	5.1 GB	6.1 GB	6.8 GB	4.5 GB
119	59/fd3882	78847	NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (WT70R4D3)	COMPLETED	0	2023-04-23 08:15:06.762	3h 44m 50s	6m 11s	776.4%	5.7 GB	7 GB	83.7 GB	80.8 GB
219	7d/0139c0	78848	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (WT7005R1D3)	COMPLETED	0	2023-04-23 08:18:11.773	3h 43m 10s	1m 23s	520.8%	2.5 GB	3 GB	2.5 GB	1.6 MB
206	ee/d3f745	78850	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (WT701R3D4)	COMPLETED	0	2023-04-23 08:31:21.981	3h 38m 20s	8m 17s	198.4%	22.7 GB	45.9 GB	3.8 GB	2 GB
198	70/3e6e19	78851	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (32701R4D4)	COMPLETED	0	2023-04-23 08:32:26.972	3h 38m 10s	55s	584.2%	5.1 GB	6.1 GB	5.2 GB	3.4 GB
217	36/d86f6c	78845	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (WTG0R4D4)	COMPLETED	0	2023-04-23 08:11:31.781	5h 8m 40s	1h 44m 21s	1182.1%	5.5 GB	9.5 GB	39.3 GB	7.4 GB
