gene_id	chromosome	start	end	width	source	type	score	phase	transcript_id
jgi|Aurli1|41688|fgenesh1_kg.1_#_108_#_isotig03077	scaffold_1	853060	855637	2578	prediction	transcript	NA	NA	mRNA_212
jgi|Aurli1|136126|estExt_fgenesh1_kg.C_1_t10109	scaffold_1	856121	856591	471	prediction	transcript	NA	NA	mRNA_213
jgi|Aurli1|100281|estExt_Genewise1Plus.C_1_t10299	scaffold_1	857704	858808	1105	prediction	transcript	NA	NA	mRNA_214
jgi|Aurli1|41691|fgenesh1_kg.1_#_111_#_isotig00639	scaffold_1	859266	860342	1077	prediction	transcript	NA	NA	mRNA_215
jgi|Aurli1|136129|estExt_fgenesh1_kg.C_1_t10112	scaffold_1	860462	861157	696	prediction	transcript	NA	NA	mRNA_216
jgi|Aurli1|41692|fgenesh1_kg.1_#_112_#_isotig10328	scaffold_1	860462	861157	696	prediction	transcript	NA	NA	mRNA_217
jgi|Aurli1|28542|fgenesh1_pg.1_#_199	scaffold_1	866635	869508	2874	prediction	transcript	NA	NA	mRNA_218
jgi|Aurli1|203|gm1.203_g	scaffold_1	870291	870834	544	prediction	transcript	NA	NA	mRNA_219
jgi|Aurli1|127385|estExt_fgenesh1_pg.C_1_t10200	scaffold_1	874692	876899	2208	prediction	transcript	NA	NA	mRNA_220
jgi|Aurli1|205|gm1.205_g	scaffold_1	877843	878916	1074	prediction	transcript	NA	NA	mRNA_221
jgi|Aurli1|41694|fgenesh1_kg.1_#_114_#_isotig03767	scaffold_1	880379	882569	2191	prediction	transcript	NA	NA	mRNA_222
jgi|Aurli1|113588|fgenesh1_pm.1_#_109	scaffold_1	889606	889884	279	prediction	transcript	NA	NA	mRNA_223
jgi|Aurli1|136133|estExt_fgenesh1_kg.C_1_t10116	scaffold_1	892685	893302	618	prediction	transcript	NA	NA	mRNA_224
jgi|Aurli1|28546|fgenesh1_pg.1_#_203	scaffold_1	906247	911583	5337	prediction	transcript	NA	NA	mRNA_225
jgi|Aurli1|143275|estExt_Genemark1.C_1_t10209	scaffold_1	912251	914185	1935	prediction	transcript	NA	NA	mRNA_226
jgi|Aurli1|136135|estExt_fgenesh1_kg.C_1_t10118	scaffold_1	919859	920942	1084	prediction	transcript	NA	NA	mRNA_227
jgi|Aurli1|136136|estExt_fgenesh1_kg.C_1_t10119	scaffold_1	921770	923413	1644	prediction	transcript	NA	NA	mRNA_228
jgi|Aurli1|56726|gw1.1.801.1	scaffold_1	923979	924491	513	prediction	transcript	NA	NA	mRNA_229
jgi|Aurli1|120806|estExt_fgenesh1_pm.C_1_t10113	scaffold_1	925739	927195	1457	prediction	transcript	NA	NA	mRNA_230
jgi|Aurli1|28553|fgenesh1_pg.1_#_210	scaffold_1	928207	932424	4218	prediction	transcript	NA	NA	mRNA_231
jgi|Aurli1|136137|estExt_fgenesh1_kg.C_1_t10120	scaffold_1	932721	940398	7678	prediction	transcript	NA	NA	mRNA_232
jgi|Aurli1|216|gm1.216_g	scaffold_1	941760	943097	1338	prediction	transcript	NA	NA	mRNA_233
jgi|Aurli1|41702|fgenesh1_kg.1_#_122_#_isotig07386	scaffold_1	942915	944058	1144	prediction	transcript	NA	NA	mRNA_234
jgi|Aurli1|69948|e_gw1.1.1531.1	scaffold_1	945796	946572	777	prediction	transcript	NA	NA	mRNA_235
jgi|Aurli1|127398|estExt_fgenesh1_pg.C_1_t10215	scaffold_1	948392	949447	1056	prediction	transcript	NA	NA	mRNA_236
jgi|Aurli1|143285|estExt_Genemark1.C_1_t10220	scaffold_1	949652	950889	1238	prediction	transcript	NA	NA	mRNA_237
jgi|Aurli1|28560|fgenesh1_pg.1_#_217	scaffold_1	952049	954427	2379	prediction	transcript	NA	NA	mRNA_238
jgi|Aurli1|136141|estExt_fgenesh1_kg.C_1_t10124	scaffold_1	954848	956576	1729	prediction	transcript	NA	NA	mRNA_239
jgi|Aurli1|136142|estExt_fgenesh1_kg.C_1_t10125	scaffold_1	978920	979405	486	prediction	transcript	NA	NA	mRNA_240
jgi|Aurli1|28562|fgenesh1_pg.1_#_219	scaffold_1	980364	981460	1097	prediction	transcript	NA	NA	mRNA_241
jgi|Aurli1|136143|estExt_fgenesh1_kg.C_1_t10126	scaffold_1	982263	982772	510	prediction	transcript	NA	NA	mRNA_242
jgi|Aurli1|28563|fgenesh1_pg.1_#_220	scaffold_1	993962	996298	2337	prediction	transcript	NA	NA	mRNA_243
jgi|Aurli1|28564|fgenesh1_pg.1_#_221	scaffold_1	996977	999754	2778	prediction	transcript	NA	NA	mRNA_244
jgi|Aurli1|226|gm1.226_g	scaffold_1	1002448	1002798	351	prediction	transcript	NA	NA	mRNA_245
jgi|Aurli1|41710|fgenesh1_kg.1_#_130_#_isotig09494	scaffold_1	1003350	1004625	1276	prediction	transcript	NA	NA	mRNA_246
jgi|Aurli1|127405|estExt_fgenesh1_pg.C_1_t10224	scaffold_1	1005607	1007688	2082	prediction	transcript	NA	NA	mRNA_247
jgi|Aurli1|41712|fgenesh1_kg.1_#_132_#_isotig11780	scaffold_1	1007732	1008266	535	prediction	transcript	NA	NA	mRNA_248
jgi|Aurli1|28569|fgenesh1_pg.1_#_226	scaffold_1	1009658	1010272	615	prediction	transcript	NA	NA	mRNA_249
jgi|Aurli1|68421|e_gw1.1.1854.1	scaffold_1	1012518	1013522	1005	prediction	transcript	NA	NA	mRNA_250
jgi|Aurli1|28571|fgenesh1_pg.1_#_228	scaffold_1	1014375	1016957	2583	prediction	transcript	NA	NA	mRNA_251
jgi|Aurli1|143294|estExt_Genemark1.C_1_t10233	scaffold_1	1021680	1022455	776	prediction	transcript	NA	NA	mRNA_252
jgi|Aurli1|28573|fgenesh1_pg.1_#_230	scaffold_1	1023139	1025754	2616	prediction	transcript	NA	NA	mRNA_253
jgi|Aurli1|235|gm1.235_g	scaffold_1	1031823	1042078	10256	prediction	transcript	NA	NA	mRNA_254
jgi|Aurli1|136151|estExt_fgenesh1_kg.C_1_t10134	scaffold_1	1043530	1044178	649	prediction	transcript	NA	NA	mRNA_255
jgi|Aurli1|28575|fgenesh1_pg.1_#_232	scaffold_1	1045789	1046841	1053	prediction	transcript	NA	NA	mRNA_256
jgi|Aurli1|136153|estExt_fgenesh1_kg.C_1_t10136	scaffold_1	1060762	1061378	617	prediction	transcript	NA	NA	mRNA_257
jgi|Aurli1|41717|fgenesh1_kg.1_#_137_#_isotig12739	scaffold_1	1062523	1063005	483	prediction	transcript	NA	NA	mRNA_258
jgi|Aurli1|100312|estExt_Genewise1Plus.C_1_t10335	scaffold_1	1063204	1065082	1879	prediction	transcript	NA	NA	mRNA_259
jgi|Aurli1|136155|estExt_fgenesh1_kg.C_1_t10138	scaffold_1	1068865	1070586	1722	prediction	transcript	NA	NA	mRNA_260
jgi|Aurli1|113612|fgenesh1_pm.1_#_133	scaffold_1	1070709	1072094	1386	prediction	transcript	NA	NA	mRNA_261
jgi|Aurli1|69842|e_gw1.1.1074.1	scaffold_1	1074760	1075188	429	prediction	transcript	NA	NA	mRNA_262
jgi|Aurli1|50205|gw1.1.134.1	scaffold_1	1077277	1078443	1167	prediction	transcript	NA	NA	mRNA_263
jgi|Aurli1|243|gm1.243_g	scaffold_1	1078873	1079736	864	prediction	transcript	NA	NA	mRNA_264
jgi|Aurli1|56898|gw1.1.821.1	scaffold_1	1082322	1084329	2008	prediction	transcript	NA	NA	mRNA_265
jgi|Aurli1|58081|gw1.1.941.1	scaffold_1	1085076	1086125	1050	prediction	transcript	NA	NA	mRNA_266
jgi|Aurli1|69425|e_gw1.1.1145.1	scaffold_1	1086726	1087129	404	prediction	transcript	NA	NA	mRNA_267
jgi|Aurli1|41722|fgenesh1_kg.1_#_142_#_isotig08080	scaffold_1	1087647	1088664	1018	prediction	transcript	NA	NA	mRNA_268
jgi|Aurli1|113617|fgenesh1_pm.1_#_138	scaffold_1	1089921	1090310	390	prediction	transcript	NA	NA	mRNA_269
jgi|Aurli1|143307|estExt_Genemark1.C_1_t10249	scaffold_1	1098078	1100082	2005	prediction	transcript	NA	NA	mRNA_270
jgi|Aurli1|63912|gw1.1.1541.1	scaffold_1	1100989	1101999	1011	prediction	transcript	NA	NA	mRNA_271
jgi|Aurli1|136161|estExt_fgenesh1_kg.C_1_t10144	scaffold_1	1103056	1103993	938	prediction	transcript	NA	NA	mRNA_272
jgi|Aurli1|136162|estExt_fgenesh1_kg.C_1_t10145	scaffold_1	1105372	1107358	1987	prediction	transcript	NA	NA	mRNA_273
jgi|Aurli1|66717|gw1.1.1871.1	scaffold_1	1111282	1112460	1179	prediction	transcript	NA	NA	mRNA_274
jgi|Aurli1|100340|estExt_Genewise1Plus.C_1_t10373	scaffold_1	1113005	1114572	1568	prediction	transcript	NA	NA	mRNA_275
jgi|Aurli1|69441|e_gw1.1.99.1	scaffold_1	1115498	1115833	336	prediction	transcript	NA	NA	mRNA_276
jgi|Aurli1|256|gm1.256_g	scaffold_1	1118402	1118788	387	prediction	transcript	NA	NA	mRNA_277
jgi|Aurli1|136164|estExt_fgenesh1_kg.C_1_t10147	scaffold_1	1119009	1120622	1614	prediction	transcript	NA	NA	mRNA_278
jgi|Aurli1|41728|fgenesh1_kg.1_#_148_#_isotig02354	scaffold_1	1121144	1124517	3374	prediction	transcript	NA	NA	mRNA_279
jgi|Aurli1|41729|fgenesh1_kg.1_#_149_#_isotig05315	scaffold_1	1133706	1135330	1625	prediction	transcript	NA	NA	mRNA_280
jgi|Aurli1|41730|fgenesh1_kg.1_#_150_#_isotig08086	scaffold_1	1136413	1137429	1017	prediction	transcript	NA	NA	mRNA_281
jgi|Aurli1|262|gm1.262_g	scaffold_1	1137549	1140678	3130	prediction	transcript	NA	NA	mRNA_282
jgi|Aurli1|263|gm1.263_g	scaffold_1	1140773	1142338	1566	prediction	transcript	NA	NA	mRNA_283
jgi|Aurli1|136168|estExt_fgenesh1_kg.C_1_t10151	scaffold_1	1142552	1145320	2769	prediction	transcript	NA	NA	mRNA_284
jgi|Aurli1|265|gm1.265_g	scaffold_1	1149028	1150188	1161	prediction	transcript	NA	NA	mRNA_285
jgi|Aurli1|41732|fgenesh1_kg.1_#_152_#_isotig07426	scaffold_1	1150788	1151921	1134	prediction	transcript	NA	NA	mRNA_286
jgi|Aurli1|28602|fgenesh1_pg.1_#_259	scaffold_1	1153546	1154010	465	prediction	transcript	NA	NA	mRNA_287
jgi|Aurli1|127433|estExt_fgenesh1_pg.C_1_t10260	scaffold_1	1154295	1156432	2138	prediction	transcript	NA	NA	mRNA_288
jgi|Aurli1|269|gm1.269_g	scaffold_1	1160886	1162895	2010	prediction	transcript	NA	NA	mRNA_289
jgi|Aurli1|136170|estExt_fgenesh1_kg.C_1_t10153	scaffold_1	1163809	1164757	949	prediction	transcript	NA	NA	mRNA_290
jgi|Aurli1|41733|fgenesh1_kg.1_#_153_#_isotig08474	scaffold_1	1163809	1164757	949	prediction	transcript	NA	NA	mRNA_291
jgi|Aurli1|113626|fgenesh1_pm.1_#_147	scaffold_1	1165777	1166472	696	prediction	transcript	NA	NA	mRNA_292
jgi|Aurli1|68990|e_gw1.1.851.1	scaffold_1	1167264	1167821	558	prediction	transcript	NA	NA	mRNA_293
jgi|Aurli1|53163|gw1.1.434.1	scaffold_1	1167936	1168748	813	prediction	transcript	NA	NA	mRNA_294
jgi|Aurli1|113627|fgenesh1_pm.1_#_148	scaffold_1	1169311	1170582	1272	prediction	transcript	NA	NA	mRNA_295
jgi|Aurli1|136173|estExt_fgenesh1_kg.C_1_t10156	scaffold_1	1171306	1173013	1708	prediction	transcript	NA	NA	mRNA_296
jgi|Aurli1|69131|e_gw1.1.701.1	scaffold_1	1174912	1175742	831	prediction	transcript	NA	NA	mRNA_297
jgi|Aurli1|143327|estExt_Genemark1.C_1_t10275	scaffold_1	1176114	1177415	1302	prediction	transcript	NA	NA	mRNA_298
jgi|Aurli1|276|gm1.276_g	scaffold_1	1178214	1179320	1107	prediction	transcript	NA	NA	mRNA_299
jgi|Aurli1|277|gm1.277_g	scaffold_1	1181020	1181427	408	prediction	transcript	NA	NA	mRNA_300
jgi|Aurli1|136175|estExt_fgenesh1_kg.C_1_t10158	scaffold_1	1186385	1186870	486	prediction	transcript	NA	NA	mRNA_301
jgi|Aurli1|56069|gw1.1.730.1	scaffold_1	1200688	1209952	9265	prediction	transcript	NA	NA	mRNA_302
jgi|Aurli1|280|gm1.280_g	scaffold_1	1211798	1212317	520	prediction	transcript	NA	NA	mRNA_303
jgi|Aurli1|143329|estExt_Genemark1.C_1_t10281	scaffold_1	1212992	1213912	921	prediction	transcript	NA	NA	mRNA_304
jgi|Aurli1|41739|fgenesh1_kg.1_#_159_#_isotig10043	scaffold_1	1215877	1216604	728	prediction	transcript	NA	NA	mRNA_305
jgi|Aurli1|143331|estExt_Genemark1.C_1_t10283	scaffold_1	1217145	1218908	1764	prediction	transcript	NA	NA	mRNA_306
jgi|Aurli1|41740|fgenesh1_kg.1_#_160_#_isotig09734	scaffold_1	1219354	1220116	763	prediction	transcript	NA	NA	mRNA_307
jgi|Aurli1|143333|estExt_Genemark1.C_1_t10285	scaffold_1	1224198	1226137	1940	prediction	transcript	NA	NA	mRNA_308
jgi|Aurli1|113635|fgenesh1_pm.1_#_156	scaffold_1	1228545	1230287	1743	prediction	transcript	NA	NA	mRNA_309
jgi|Aurli1|69157|e_gw1.1.1561.1	scaffold_1	1233554	1233880	327	prediction	transcript	NA	NA	mRNA_310
jgi|Aurli1|28620|fgenesh1_pg.1_#_277	scaffold_1	1243059	1245554	2496	prediction	transcript	NA	NA	mRNA_311
jgi|Aurli1|289|gm1.289_g	scaffold_1	1246839	1249130	2292	prediction	transcript	NA	NA	mRNA_312
jgi|Aurli1|290|gm1.290_g	scaffold_1	1250877	1251740	864	prediction	transcript	NA	NA	mRNA_313
jgi|Aurli1|41742|fgenesh1_kg.1_#_162_#_isotig08120	scaffold_1	1252097	1253108	1012	prediction	transcript	NA	NA	mRNA_314
jgi|Aurli1|61082|gw1.1.1247.1	scaffold_1	1253366	1253629	264	prediction	transcript	NA	NA	mRNA_315
jgi|Aurli1|292|gm1.292_g	scaffold_1	1254635	1257730	3096	prediction	transcript	NA	NA	mRNA_316
jgi|Aurli1|55623|gw1.1.687.1	scaffold_1	1259509	1260594	1086	prediction	transcript	NA	NA	mRNA_317
jgi|Aurli1|136181|estExt_fgenesh1_kg.C_1_t10164	scaffold_1	1264683	1266276	1594	prediction	transcript	NA	NA	mRNA_318
jgi|Aurli1|136182|estExt_fgenesh1_kg.C_1_t10165	scaffold_1	1266510	1267810	1301	prediction	transcript	NA	NA	mRNA_319
jgi|Aurli1|296|gm1.296_g	scaffold_1	1271466	1274573	3108	prediction	transcript	NA	NA	mRNA_320
jgi|Aurli1|143340|estExt_Genemark1.C_1_t10297	scaffold_1	1274667	1276276	1610	prediction	transcript	NA	NA	mRNA_321
jgi|Aurli1|298|gm1.298_g	scaffold_1	1279480	1281507	2028	prediction	transcript	NA	NA	mRNA_322
jgi|Aurli1|41747|fgenesh1_kg.1_#_167_#_isotig10982	scaffold_1	1282118	1282730	613	prediction	transcript	NA	NA	mRNA_323
jgi|Aurli1|68806|e_gw1.1.667.1	scaffold_1	1284011	1284883	873	prediction	transcript	NA	NA	mRNA_324
jgi|Aurli1|143342|estExt_Genemark1.C_1_t10300	scaffold_1	1286955	1290671	3717	prediction	transcript	NA	NA	mRNA_325
jgi|Aurli1|28633|fgenesh1_pg.1_#_290	scaffold_1	1291369	1293531	2163	prediction	transcript	NA	NA	mRNA_326
jgi|Aurli1|28634|fgenesh1_pg.1_#_291	scaffold_1	1299263	1299933	671	prediction	transcript	NA	NA	mRNA_327
jgi|Aurli1|302|gm1.302_g	scaffold_1	1303551	1303910	360	prediction	transcript	NA	NA	mRNA_328
jgi|Aurli1|136186|estExt_fgenesh1_kg.C_1_t10169	scaffold_1	1317336	1319052	1717	prediction	transcript	NA	NA	mRNA_329
jgi|Aurli1|51759|gw1.1.296.1	scaffold_1	1322221	1324419	2199	prediction	transcript	NA	NA	mRNA_330
jgi|Aurli1|136187|estExt_fgenesh1_kg.C_1_t10170	scaffold_1	1325375	1325887	513	prediction	transcript	NA	NA	mRNA_331
jgi|Aurli1|86797|estExt_Genewise1.C_1_t10442	scaffold_1	1333675	1336492	2818	prediction	transcript	NA	NA	mRNA_332
jgi|Aurli1|68431|e_gw1.1.1020.1	scaffold_1	1338630	1339298	669	prediction	transcript	NA	NA	mRNA_333
jgi|Aurli1|28641|fgenesh1_pg.1_#_298	scaffold_1	1347307	1347717	411	prediction	transcript	NA	NA	mRNA_334
jgi|Aurli1|308|gm1.308_g	scaffold_1	1348414	1348788	375	prediction	transcript	NA	NA	mRNA_335
jgi|Aurli1|28643|fgenesh1_pg.1_#_300	scaffold_1	1349983	1350821	839	prediction	transcript	NA	NA	mRNA_336
jgi|Aurli1|136188|estExt_fgenesh1_kg.C_1_t10171	scaffold_1	1351774	1355448	3675	prediction	transcript	NA	NA	mRNA_337
jgi|Aurli1|69881|e_gw1.1.848.1	scaffold_1	1356255	1357697	1443	prediction	transcript	NA	NA	mRNA_338
jgi|Aurli1|50228|gw1.1.138.1	scaffold_1	1360994	1361671	678	prediction	transcript	NA	NA	mRNA_339
jgi|Aurli1|41753|fgenesh1_kg.1_#_173_#_isotig04522	scaffold_1	1364063	1365943	1881	prediction	transcript	NA	NA	mRNA_340
jgi|Aurli1|64539|gw1.1.1609.1	scaffold_1	1366869	1367702	834	prediction	transcript	NA	NA	mRNA_341
jgi|Aurli1|136191|estExt_fgenesh1_kg.C_1_t10174	scaffold_1	1373303	1373980	678	prediction	transcript	NA	NA	mRNA_342
jgi|Aurli1|136192|estExt_fgenesh1_kg.C_1_t10175	scaffold_1	1375563	1377559	1997	prediction	transcript	NA	NA	mRNA_343
jgi|Aurli1|28651|fgenesh1_pg.1_#_308	scaffold_1	1382759	1384939	2181	prediction	transcript	NA	NA	mRNA_344
jgi|Aurli1|41756|fgenesh1_kg.1_#_176_#_isotig02184	scaffold_1	1385294	1388984	3691	prediction	transcript	NA	NA	mRNA_345
jgi|Aurli1|28653|fgenesh1_pg.1_#_310	scaffold_1	1391254	1392786	1533	prediction	transcript	NA	NA	mRNA_346
jgi|Aurli1|69397|e_gw1.1.1464.1	scaffold_1	1393334	1393771	438	prediction	transcript	NA	NA	mRNA_347
jgi|Aurli1|136196|estExt_fgenesh1_kg.C_1_t10179	scaffold_1	1395868	1397251	1384	prediction	transcript	NA	NA	mRNA_348
jgi|Aurli1|321|gm1.321_g	scaffold_1	1397797	1399389	1593	prediction	transcript	NA	NA	mRNA_349
jgi|Aurli1|322|gm1.322_g	scaffold_1	1408753	1408996	244	prediction	transcript	NA	NA	mRNA_350
jgi|Aurli1|127471|estExt_fgenesh1_pg.C_1_t10314	scaffold_1	1414263	1417382	3120	prediction	transcript	NA	NA	mRNA_351
jgi|Aurli1|136197|estExt_fgenesh1_kg.C_1_t10180	scaffold_1	1417834	1420877	3044	prediction	transcript	NA	NA	mRNA_352
jgi|Aurli1|113657|fgenesh1_pm.1_#_178	scaffold_1	1424335	1426218	1884	prediction	transcript	NA	NA	mRNA_353
jgi|Aurli1|63362|gw1.1.1485.1	scaffold_1	1430388	1430537	150	prediction	transcript	NA	NA	mRNA_354
jgi|Aurli1|327|gm1.327_g	scaffold_1	1436040	1437125	1086	prediction	transcript	NA	NA	mRNA_355
jgi|Aurli1|28662|fgenesh1_pg.1_#_319	scaffold_1	1438280	1444984	6705	prediction	transcript	NA	NA	mRNA_356
jgi|Aurli1|127475|estExt_fgenesh1_pg.C_1_t10320	scaffold_1	1445648	1448594	2947	prediction	transcript	NA	NA	mRNA_357
jgi|Aurli1|136199|estExt_fgenesh1_kg.C_1_t10182	scaffold_1	1449258	1450751	1494	prediction	transcript	NA	NA	mRNA_358
jgi|Aurli1|331|gm1.331_g	scaffold_1	1451236	1454213	2978	prediction	transcript	NA	NA	mRNA_359
jgi|Aurli1|28666|fgenesh1_pg.1_#_323	scaffold_1	1455695	1457092	1398	prediction	transcript	NA	NA	mRNA_360
jgi|Aurli1|28667|fgenesh1_pg.1_#_324	scaffold_1	1458250	1459924	1675	prediction	transcript	NA	NA	mRNA_361
jgi|Aurli1|143365|estExt_Genemark1.C_1_t10334	scaffold_1	1460545	1461895	1351	prediction	transcript	NA	NA	mRNA_362
jgi|Aurli1|143366|estExt_Genemark1.C_1_t10335	scaffold_1	1462220	1463774	1555	prediction	transcript	NA	NA	mRNA_363
jgi|Aurli1|28670|fgenesh1_pg.1_#_327	scaffold_1	1465217	1465957	741	prediction	transcript	NA	NA	mRNA_364
jgi|Aurli1|136201|estExt_fgenesh1_kg.C_1_t10184	scaffold_1	1467353	1468569	1217	prediction	transcript	NA	NA	mRNA_365
jgi|Aurli1|66767|gw1.1.1878.1	scaffold_1	1470650	1470991	342	prediction	transcript	NA	NA	mRNA_366
jgi|Aurli1|136202|estExt_fgenesh1_kg.C_1_t10185	scaffold_1	1472559	1473305	747	prediction	transcript	NA	NA	mRNA_367
jgi|Aurli1|136203|estExt_fgenesh1_kg.C_1_t10186	scaffold_1	1474729	1476174	1446	prediction	transcript	NA	NA	mRNA_368
jgi|Aurli1|120875|estExt_fgenesh1_pm.C_1_t10185	scaffold_1	1477898	1480727	2830	prediction	transcript	NA	NA	mRNA_369
jgi|Aurli1|41768|fgenesh1_kg.1_#_188_#_isotig09913	scaffold_1	1484381	1485125	745	prediction	transcript	NA	NA	mRNA_370
jgi|Aurli1|127487|estExt_fgenesh1_pg.C_1_t10335	scaffold_1	1485631	1486650	1020	prediction	transcript	NA	NA	mRNA_371
jgi|Aurli1|62261|gw1.1.1367.1	scaffold_1	1489331	1490098	768	prediction	transcript	NA	NA	mRNA_372
jgi|Aurli1|68908|e_gw1.1.1421.1	scaffold_1	1492395	1493453	1059	prediction	transcript	NA	NA	mRNA_373
jgi|Aurli1|41770|fgenesh1_kg.1_#_190_#_isotig09771	scaffold_1	1496933	1497691	759	prediction	transcript	NA	NA	mRNA_374
jgi|Aurli1|136208|estExt_fgenesh1_kg.C_1_t10191	scaffold_1	1497685	1499549	1865	prediction	transcript	NA	NA	mRNA_375
jgi|Aurli1|28683|fgenesh1_pg.1_#_340	scaffold_1	1499780	1502254	2475	prediction	transcript	NA	NA	mRNA_376
jgi|Aurli1|52700|gw1.1.384.1	scaffold_1	1502594	1503979	1386	prediction	transcript	NA	NA	mRNA_377
jgi|Aurli1|69758|e_gw1.1.1119.1	scaffold_1	1507346	1508650	1305	prediction	transcript	NA	NA	mRNA_378
jgi|Aurli1|352|gm1.352_g	scaffold_1	1509178	1509861	684	prediction	transcript	NA	NA	mRNA_379
jgi|Aurli1|41774|fgenesh1_kg.1_#_194_#_isotig06843	scaffold_1	1513106	1514365	1260	prediction	transcript	NA	NA	mRNA_380
jgi|Aurli1|41775|fgenesh1_kg.1_#_195_#_isotig08554	scaffold_1	1514832	1515768	937	prediction	transcript	NA	NA	mRNA_381
jgi|Aurli1|41776|fgenesh1_kg.1_#_196_#_isotig04412	scaffold_1	1515986	1517897	1912	prediction	transcript	NA	NA	mRNA_382
jgi|Aurli1|63787|gw1.1.1522.1	scaffold_1	1523755	1523940	186	prediction	transcript	NA	NA	mRNA_383
jgi|Aurli1|357|gm1.357_g	scaffold_1	1525925	1526364	440	prediction	transcript	NA	NA	mRNA_384
jgi|Aurli1|56592|gw1.1.784.1	scaffold_1	1527563	1528699	1137	prediction	transcript	NA	NA	mRNA_385
jgi|Aurli1|50275|gw1.1.143.1	scaffold_1	1529434	1530081	648	prediction	transcript	NA	NA	mRNA_386
jgi|Aurli1|66957|gw1.1.1903.1	scaffold_1	1538571	1539356	786	prediction	transcript	NA	NA	mRNA_387
jgi|Aurli1|41777|fgenesh1_kg.1_#_197_#_isotig08045	scaffold_1	1540870	1541884	1015	prediction	transcript	NA	NA	mRNA_388
jgi|Aurli1|100463|estExt_Genewise1Plus.C_1_t20024	scaffold_1	1543654	1546623	2970	prediction	transcript	NA	NA	mRNA_389
jgi|Aurli1|136215|estExt_fgenesh1_kg.C_1_t10198	scaffold_1	1550553	1551008	456	prediction	transcript	NA	NA	mRNA_390
jgi|Aurli1|54745|gw1.1.598.1	scaffold_1	1552009	1552968	960	prediction	transcript	NA	NA	mRNA_391
jgi|Aurli1|69819|e_gw1.1.605.1	scaffold_1	1557984	1558763	780	prediction	transcript	NA	NA	mRNA_392
jgi|Aurli1|365|gm1.365_g	scaffold_1	1560010	1565463	5454	prediction	transcript	NA	NA	mRNA_393
jgi|Aurli1|69580|e_gw1.1.732.1	scaffold_1	1567073	1568254	1182	prediction	transcript	NA	NA	mRNA_394
jgi|Aurli1|127503|estExt_fgenesh1_pg.C_1_t10357	scaffold_1	1569789	1572818	3030	prediction	transcript	NA	NA	mRNA_395
jgi|Aurli1|127504|estExt_fgenesh1_pg.C_1_t10358	scaffold_1	1573717	1574875	1159	prediction	transcript	NA	NA	mRNA_396
jgi|Aurli1|136216|estExt_fgenesh1_kg.C_1_t10199	scaffold_1	1575339	1576407	1069	prediction	transcript	NA	NA	mRNA_397
jgi|Aurli1|136217|estExt_fgenesh1_kg.C_1_t10200	scaffold_1	1577329	1578337	1009	prediction	transcript	NA	NA	mRNA_398
jgi|Aurli1|41781|fgenesh1_kg.1_#_201_#_isotig02514	scaffold_1	1578477	1581590	3114	prediction	transcript	NA	NA	mRNA_399
jgi|Aurli1|136219|estExt_fgenesh1_kg.C_1_t10202	scaffold_1	1582076	1583215	1140	prediction	transcript	NA	NA	mRNA_400
jgi|Aurli1|136220|estExt_fgenesh1_kg.C_1_t10203	scaffold_1	1583395	1585398	2004	prediction	transcript	NA	NA	mRNA_401
jgi|Aurli1|373|gm1.373_g	scaffold_1	1587208	1587588	381	prediction	transcript	NA	NA	mRNA_402
jgi|Aurli1|28707|fgenesh1_pg.1_#_364	scaffold_1	1589209	1589646	438	prediction	transcript	NA	NA	mRNA_403
jgi|Aurli1|66548|gw1.1.1858.1	scaffold_1	1590645	1592459	1815	prediction	transcript	NA	NA	mRNA_404
jgi|Aurli1|28709|fgenesh1_pg.1_#_366	scaffold_1	1593025	1595754	2730	prediction	transcript	NA	NA	mRNA_405
jgi|Aurli1|28710|fgenesh1_pg.1_#_367	scaffold_1	1596472	1599003	2532	prediction	transcript	NA	NA	mRNA_406
jgi|Aurli1|69185|e_gw1.1.1186.1	scaffold_1	1604041	1604442	402	prediction	transcript	NA	NA	mRNA_407
jgi|Aurli1|86886|estExt_Genewise1.C_1_t20059	scaffold_1	1606878	1608558	1681	prediction	transcript	NA	NA	mRNA_408
jgi|Aurli1|68400|e_gw1.1.1431.1	scaffold_1	1609575	1612307	2733	prediction	transcript	NA	NA	mRNA_409
jgi|Aurli1|136222|estExt_fgenesh1_kg.C_1_t10205	scaffold_1	1614804	1619594	4791	prediction	transcript	NA	NA	mRNA_410
jgi|Aurli1|61059|gw1.1.1243.1	scaffold_1	1620849	1621175	327	prediction	transcript	NA	NA	mRNA_411
jgi|Aurli1|143399|estExt_Genemark1.C_1_t10382	scaffold_1	1624509	1626932	2424	prediction	transcript	NA	NA	mRNA_412
jgi|Aurli1|68957|e_gw1.1.2032.1	scaffold_1	1627616	1628401	786	prediction	transcript	NA	NA	mRNA_413
jgi|Aurli1|136224|estExt_fgenesh1_kg.C_1_t10207	scaffold_1	1628504	1629932	1429	prediction	transcript	NA	NA	mRNA_414
jgi|Aurli1|136225|estExt_fgenesh1_kg.C_1_t10208	scaffold_1	1633654	1634930	1277	prediction	transcript	NA	NA	mRNA_415
jgi|Aurli1|136226|estExt_fgenesh1_kg.C_1_t10209	scaffold_1	1635282	1637936	2655	prediction	transcript	NA	NA	mRNA_416
